Transaction_ID,Customer_ID,Transaction_Amount,Transaction_Type,Transaction_Date,Merchant_Category,Transaction_Country,Is_Fraud
TXN000371,CUST1421,89.21,Online,2023-07-02,Groceries,USA,0
TXN000372,CUST1318,163.14,Online,2024-01-09,Electronics,India,0
TXN000373,CUST1535,68.53,ATM,2024-07-08,Healthcare,UK,0
TXN000374,CUST1404,60.7,Online,2024-08-11,Electronics,India,0
TXN000375,CUST1395,235.1,In-Store,2024-06-02,Electronics,India,1
TXN000376,CUST1631,390.04,Online,2023-07-23,Electronics,Germany,0
TXN000377,CUST1740,25.74,ATM,2025-01-25,Travel,UAE,0
TXN000378,CUST1814,72.48,Mobile,2023-11-08,Healthcare,UK,0
TXN000379,CUST1401,30.8,Mobile,2023-12-05,Travel,UK,0
TXN000380,CUST1301,117.15,In-Store,2024-02-21,Travel,India,0
TXN000381,CUST1085,340.81,Mobile,2023-07-01,Clothing,UK,0
TXN000382,CUST1445,44.01,In-Store,2024-04-16,Healthcare,USA,0
TXN000383,CUST1357,42.62,Mobile,2023-11-20,Clothing,USA,0
TXN000384,CUST1486,123.65,Mobile,2023-12-18,Healthcare,UAE,0
TXN000385,CUST1792,4.51,ATM,2024-04-23,Healthcare,UAE,0
TXN000386,CUST1655,100.57,Online,2024-09-20,Travel,UAE,0
TXN000387,CUST1733,268.2,Mobile,2023-06-08,Healthcare,India,0
TXN000388,CUST1783,24.2,ATM,2024-10-12,Travel,USA,0
TXN000389,CUST1484,80.98,ATM,2024-12-03,Clothing,UAE,0
TXN000390,CUST1382,535.94,In-Store,2025-03-16,Healthcare,UK,0
TXN000391,CUST1202,285.07,Mobile,2025-01-23,Travel,India,0
TXN000392,CUST1987,120.92,ATM,2024-02-27,Healthcare,USA,0
TXN000393,CUST1115,626.03,ATM,2024-10-25,Healthcare,UK,0
TXN000394,CUST1777,46.31,Online,2023-07-30,Travel,UK,0
TXN000395,CUST1605,384.57,In-Store,2024-02-22,Healthcare,Germany,0
TXN000396,CUST1899,228.76,Online,2023-11-09,Clothing,India,0
TXN000397,CUST1595,133.66,Online,2024-09-13,Clothing,UK,0
TXN000398,CUST1598,35.35,In-Store,2024-09-10,Healthcare,Germany,1
TXN000399,CUST1309,206.1,Online,2024-09-12,Healthcare,India,0
TXN000400,CUST1312,133.42,ATM,2024-03-23,Clothing,Germany,0
TXN000401,CUST1507,22.79,Mobile,2023-07-10,Groceries,India,0
TXN000402,CUST1873,3.17,Online,2023-07-13,Electronics,Germany,0
TXN000403,CUST1377,122.41,Online,2023-09-21,Electronics,India,0
TXN000404,CUST1830,32.93,Online,2024-12-18,Electronics,Germany,0
TXN000405,CUST1069,54.31,In-Store,2023-12-03,Electronics,UK,0
TXN000406,CUST1206,204.77,Mobile,2024-05-10,Electronics,UK,0
TXN000407,CUST1844,27.87,In-Store,2023-07-11,Electronics,India,0
TXN000408,CUST1239,7.2,Online,2023-11-29,Groceries,UAE,0
TXN000409,CUST1370,94.23,In-Store,2024-03-04,Healthcare,UAE,1
TXN000410,CUST1057,5.84,ATM,2024-05-27,Healthcare,India,0
TXN000411,CUST1495,162.17,Mobile,2024-07-25,Electronics,UK,0
TXN000412,CUST1850,16.65,In-Store,2025-01-10,Electronics,UAE,0
TXN000413,CUST1736,925.74,Mobile,2023-05-25,Electronics,India,0
TXN000414,CUST1205,278.53,Mobile,2025-02-05,Groceries,USA,0
TXN000415,CUST1243,100.85,In-Store,2024-01-23,Healthcare,USA,0
TXN000416,CUST1383,78.5,Online,2023-12-21,Healthcare,USA,0
TXN000417,CUST1912,5.39,Mobile,2023-12-29,Clothing,UK,0
TXN000418,CUST1699,316.01,In-Store,2024-09-15,Groceries,UK,0
TXN000419,CUST1685,459.63,Mobile,2023-10-12,Healthcare,India,0
TXN000420,CUST1976,316.31,Online,2023-07-10,Electronics,India,0
TXN000421,CUST1519,305.66,In-Store,2023-12-01,Travel,Germany,0
TXN000422,CUST1753,117.54,ATM,2024-04-06,Clothing,Germany,0
TXN000423,CUST1235,247.74,In-Store,2025-03-01,Clothing,UAE,0
TXN000424,CUST1528,20.77,Online,2024-08-04,Clothing,USA,0
TXN000425,CUST1356,222.05,In-Store,2024-03-27,Groceries,USA,0
TXN000426,CUST1347,33.94,Mobile,2025-03-26,Groceries,UAE,0
TXN000427,CUST1551,35.51,Online,2024-04-13,Travel,UK,0
TXN000428,CUST1667,580.15,In-Store,2024-05-09,Clothing,UAE,0
TXN000429,CUST1007,155.04,ATM,2024-09-25,Travel,UAE,0
TXN000430,CUST1377,1.02,Online,2024-04-11,Electronics,USA,0
TXN000431,CUST1126,118.34,Online,2023-10-18,Travel,UK,0
TXN000432,CUST1723,217.91,ATM,2023-08-04,Clothing,UK,0
TXN000433,CUST1437,250.33,ATM,2024-11-16,Electronics,UAE,0
TXN000434,CUST1459,18.05,Online,2023-08-29,Healthcare,Germany,0
TXN000435,CUST1293,217.54,In-Store,2024-03-25,Healthcare,India,0
TXN000436,CUST1202,33.7,ATM,2024-08-02,Clothing,India,0
TXN000437,CUST1269,102.02,Online,2023-07-06,Travel,India,0
TXN000438,CUST1633,19.34,In-Store,2023-07-20,Electronics,India,0
TXN000439,CUST1461,185.07,Online,2024-05-26,Travel,UK,0
TXN000440,CUST1534,19.23,ATM,2025-03-06,Electronics,Germany,0
TXN000441,CUST1329,62.39,In-Store,2024-02-24,Groceries,USA,0
TXN000442,CUST1410,170.89,Online,2023-07-22,Groceries,USA,0
TXN000443,CUST1450,219.23,Mobile,2024-07-06,Healthcare,UK,0
TXN000444,CUST1649,523.07,ATM,2024-12-15,Healthcare,Germany,0
TXN000445,CUST1317,335.72,Online,2023-09-02,Healthcare,UK,0
TXN000446,CUST1431,96.22,In-Store,2024-01-10,Travel,India,0
TXN000447,CUST1974,56.43,Mobile,2023-10-14,Healthcare,UK,0
TXN000448,CUST1788,29.61,ATM,2025-03-25,Travel,India,0
TXN000449,CUST1349,38.42,Mobile,2024-11-03,Groceries,UK,0
TXN000450,CUST1335,233.19,Online,2023-11-03,Electronics,UK,0
TXN000451,CUST1111,711.94,Online,2024-04-11,Clothing,India,0
TXN000452,CUST1236,65.14,Mobile,2023-06-16,Travel,USA,0
TXN000453,CUST1141,199.44,Mobile,2024-06-28,Electronics,USA,0
TXN000454,CUST1596,1.26,In-Store,2025-02-14,Travel,USA,0
TXN000455,CUST1269,182.37,In-Store,2023-08-18,Electronics,India,0
TXN000456,CUST1316,101.63,In-Store,2024-02-14,Electronics,UAE,0
TXN000457,CUST1019,14.12,In-Store,2024-10-19,Clothing,USA,0
TXN000458,CUST1326,75.02,Online,2023-12-19,Groceries,UK,0
TXN000459,CUST1008,17.18,Mobile,2023-09-05,Electronics,UK,0
TXN000460,CUST1983,297.36,In-Store,2024-11-23,Travel,Germany,0
TXN000461,CUST1978,15.39,Online,2024-12-04,Clothing,Germany,1
TXN000462,CUST1809,109.11,In-Store,2024-09-10,Travel,USA,0
TXN000463,CUST1000,71.99,ATM,2023-10-20,Electronics,USA,0
TXN000464,CUST1538,53.26,In-Store,2024-10-21,Travel,Germany,0
TXN000465,CUST1737,121.34,ATM,2024-05-12,Electronics,USA,0
TXN000466,CUST1454,288.69,ATM,2023-07-27,Clothing,USA,0
TXN000467,CUST1862,44.27,Mobile,2024-12-28,Clothing,UAE,0
TXN000468,CUST1903,88.08,Mobile,2024-02-10,Healthcare,UAE,0
TXN000469,CUST1737,48.68,Online,2023-06-26,Groceries,UK,0
TXN000470,CUST1601,28.98,In-Store,2024-04-01,Electronics,India,0
TXN000471,CUST1440,566.52,ATM,2023-11-06,Electronics,India,0
TXN000472,CUST1991,130.98,ATM,2024-05-18,Clothing,USA,0
TXN000473,CUST1900,25.34,ATM,2024-11-16,Groceries,UK,0
TXN000474,CUST1037,44.78,In-Store,2024-10-22,Clothing,USA,0
TXN000475,CUST1792,374.07,Online,2025-03-04,Travel,India,0
TXN000476,CUST1764,211.07,ATM,2024-02-07,Clothing,Germany,0
TXN000477,CUST1841,74.14,In-Store,2023-07-07,Clothing,Germany,0
TXN000478,CUST1707,366.63,ATM,2023-05-25,Clothing,Germany,0
TXN000479,CUST1699,20.0,Online,2023-12-02,Clothing,UK,0
TXN000480,CUST1675,251.98,Online,2023-12-08,Groceries,USA,0
TXN000481,CUST1612,163.33,In-Store,2023-09-02,Electronics,UK,0
TXN000482,CUST1877,101.11,In-Store,2024-04-29,Groceries,USA,0
TXN000483,CUST1407,40.1,ATM,2024-04-18,Groceries,India,0
TXN000484,CUST1522,260.69,Mobile,2024-01-16,Travel,USA,0
TXN000485,CUST1861,161.53,Mobile,2023-05-23,Groceries,UK,0
TXN000486,CUST1899,60.65,ATM,2025-03-23,Groceries,UAE,0
TXN000487,CUST1769,28.89,In-Store,2024-06-20,Clothing,USA,0
TXN000488,CUST1514,102.04,In-Store,2024-12-15,Healthcare,USA,1
TXN000489,CUST1559,73.77,Mobile,2023-06-01,Travel,India,0
TXN000490,CUST1484,33.06,Mobile,2024-02-04,Travel,Germany,0
TXN000491,CUST1962,153.26,Online,2024-09-25,Groceries,India,0
TXN000492,CUST1993,5.87,Mobile,2023-07-09,Clothing,UAE,0
TXN000493,CUST1360,111.37,Mobile,2025-01-13,Clothing,Germany,0
TXN000494,CUST1009,56.85,Mobile,2024-01-21,Clothing,Germany,1
TXN000495,CUST1244,234.19,Mobile,2023-11-01,Healthcare,India,0
TXN000496,CUST1960,6.74,In-Store,2024-12-24,Electronics,UAE,0
TXN000497,CUST1138,36.83,Online,2024-10-22,Clothing,USA,0
TXN000498,CUST1251,62.38,In-Store,2025-01-03,Electronics,Germany,0
TXN000499,CUST1949,47.15,Online,2024-11-17,Clothing,India,0
TXN000500,CUST1680,41.77,Online,2023-08-15,Healthcare,Germany,0
TXN000501,CUST1069,202.36,Online,2023-09-14,Clothing,USA,0
TXN000502,CUST1170,242.61,In-Store,2024-03-29,Clothing,UK,0
TXN000503,CUST1151,572.49,In-Store,2025-04-29,Healthcare,UK,0
TXN000504,CUST1040,230.54,Mobile,2024-05-18,Clothing,Germany,0
TXN000505,CUST1381,582.66,ATM,2024-09-02,Healthcare,Germany,0
TXN000506,CUST1286,134.89,Mobile,2025-04-27,Travel,UAE,0
TXN000507,CUST1990,32.44,Mobile,2025-04-11,Travel,UAE,0
TXN000508,CUST1503,235.5,Online,2024-08-04,Electronics,Germany,0
TXN000509,CUST1827,237.55,Mobile,2025-03-11,Healthcare,USA,0
TXN000510,CUST1586,261.66,Mobile,2025-02-14,Groceries,UAE,1
TXN000511,CUST1078,383.63,In-Store,2024-05-16,Travel,USA,0
TXN000512,CUST1287,96.17,ATM,2023-05-18,Travel,USA,0
TXN000513,CUST1931,216.33,In-Store,2023-10-28,Electronics,Germany,0
TXN000514,CUST1804,110.01,Online,2024-11-21,Groceries,Germany,0
TXN000515,CUST1928,161.53,Mobile,2024-01-21,Healthcare,India,0
TXN000516,CUST1059,263.9,In-Store,2023-10-30,Groceries,Germany,0
TXN000517,CUST1718,63.94,Mobile,2023-08-01,Travel,USA,0
TXN000518,CUST1880,355.23,Online,2024-02-04,Groceries,USA,0
TXN000519,CUST1672,13.4,Online,2024-10-03,Electronics,Germany,0
TXN000520,CUST1638,26.29,ATM,2025-01-29,Clothing,UK,1
TXN000521,CUST1913,13.11,ATM,2025-05-11,Clothing,UAE,0
TXN000522,CUST1679,201.39,In-Store,2023-11-03,Travel,UAE,0
TXN000523,CUST1955,244.88,Mobile,2024-12-10,Clothing,Germany,0
TXN000524,CUST1040,13.78,In-Store,2023-06-04,Electronics,UK,0
TXN000525,CUST1112,480.2,ATM,2025-02-21,Healthcare,Germany,0
TXN000526,CUST1560,90.76,In-Store,2024-12-03,Travel,UAE,0
TXN000527,CUST1941,82.56,Mobile,2023-11-11,Healthcare,India,0
TXN000528,CUST1427,95.68,Online,2023-12-20,Electronics,Germany,0
TXN000529,CUST1709,112.97,Online,2023-10-14,Electronics,Germany,0
TXN000530,CUST1696,341.15,Online,2024-12-30,Clothing,India,0
TXN000531,CUST1299,326.19,ATM,2023-12-17,Healthcare,Germany,1
TXN000532,CUST1232,160.04,ATM,2023-06-22,Healthcare,India,0
TXN000533,CUST1048,302.79,Online,2024-10-30,Clothing,UK,0
TXN000534,CUST1748,289.16,Online,2023-09-21,Clothing,India,0
TXN000535,CUST1098,266.78,ATM,2024-01-17,Groceries,UK,0
TXN000536,CUST1100,0.33,Online,2025-02-18,Electronics,UK,0
TXN000537,CUST1603,150.36,ATM,2023-11-07,Travel,India,0
TXN000538,CUST1383,56.4,ATM,2024-08-05,Clothing,Germany,0
TXN000539,CUST1298,46.7,ATM,2024-02-26,Groceries,USA,0
TXN000540,CUST1924,61.75,In-Store,2023-07-24,Healthcare,India,0
TXN000541,CUST1507,174.13,ATM,2024-10-20,Travel,UAE,0
TXN000542,CUST1174,253.47,Online,2023-11-15,Healthcare,India,0
TXN000543,CUST1366,169.27,Online,2024-06-22,Electronics,India,0
TXN000544,CUST1544,105.36,ATM,2024-09-04,Clothing,UK,0
TXN000545,CUST1252,218.45,ATM,2023-12-10,Clothing,USA,1
TXN000546,CUST1401,43.77,Mobile,2024-03-20,Clothing,UK,1
TXN000547,CUST1652,29.75,ATM,2024-12-12,Clothing,UAE,0
TXN000548,CUST1987,47.64,Mobile,2025-03-15,Groceries,India,0
TXN000549,CUST1936,33.33,ATM,2023-07-03,Clothing,India,0
TXN000550,CUST1257,66.41,Mobile,2024-05-07,Electronics,India,0
TXN000551,CUST1935,13.55,In-Store,2024-12-09,Groceries,UK,0
TXN000552,CUST1899,108.6,Mobile,2024-03-29,Groceries,UK,0
TXN000553,CUST1888,15.51,Online,2023-07-13,Electronics,UK,0
TXN000554,CUST1592,11.52,ATM,2024-12-06,Clothing,India,0
TXN000555,CUST1017,380.73,Online,2024-09-05,Travel,Germany,0
TXN000556,CUST1152,98.38,ATM,2024-12-07,Electronics,UAE,0
TXN000557,CUST1993,13.76,Mobile,2024-11-07,Electronics,Germany,0
TXN000558,CUST1067,37.2,In-Store,2024-01-28,Electronics,UAE,0
TXN000559,CUST1322,273.65,ATM,2023-12-26,Travel,India,0
TXN000560,CUST1638,361.68,ATM,2024-08-13,Groceries,USA,0
TXN000561,CUST1290,428.21,ATM,2024-12-25,Travel,Germany,0
TXN000562,CUST1360,6.01,ATM,2024-08-06,Healthcare,Germany,0
TXN000563,CUST1779,19.5,Mobile,2024-06-24,Groceries,Germany,0
TXN000564,CUST1995,215.43,Online,2025-03-23,Travel,UK,0
TXN000565,CUST1454,53.39,Mobile,2023-06-12,Travel,India,0
TXN000566,CUST1513,68.96,ATM,2024-12-24,Electronics,USA,0
TXN000567,CUST1311,36.76,Online,2023-12-01,Healthcare,India,0
TXN000568,CUST1387,330.76,In-Store,2025-04-14,Clothing,Germany,0
TXN000569,CUST1517,646.13,Online,2023-10-14,Healthcare,USA,0
TXN000570,CUST1400,40.79,Online,2023-12-22,Healthcare,India,0
TXN000571,CUST1197,345.7,Mobile,2023-05-17,Electronics,UAE,0
TXN000572,CUST1569,161.23,In-Store,2024-06-10,Travel,UK,1
TXN000573,CUST1277,189.06,In-Store,2025-04-26,Electronics,USA,0
TXN000574,CUST1398,94.29,ATM,2023-06-22,Electronics,Germany,0
TXN000575,CUST1330,3.61,Online,2025-01-07,Travel,India,0
TXN000576,CUST1445,5.82,Mobile,2023-10-30,Clothing,India,0
TXN000577,CUST1801,34.07,Mobile,2025-03-25,Healthcare,UK,0
TXN000578,CUST1903,1.04,ATM,2024-11-17,Groceries,UK,0
TXN000579,CUST1279,36.1,In-Store,2024-02-26,Healthcare,USA,0
TXN000580,CUST1597,28.12,ATM,2023-05-12,Electronics,India,0
TXN000581,CUST1480,90.08,Mobile,2024-11-12,Electronics,USA,1
TXN000582,CUST1503,40.03,ATM,2023-11-03,Clothing,USA,0
TXN000583,CUST1803,282.62,Mobile,2025-01-16,Clothing,USA,0
TXN000584,CUST1295,65.65,In-Store,2023-07-05,Healthcare,Germany,0
TXN000585,CUST1794,219.92,Mobile,2024-04-24,Travel,Germany,0
TXN000586,CUST1652,62.76,Online,2024-10-05,Electronics,Germany,0
TXN000587,CUST1418,67.75,Online,2025-05-03,Groceries,UK,1
TXN000588,CUST1116,25.68,Mobile,2024-05-23,Healthcare,UK,0
TXN000589,CUST1741,193.28,Online,2024-05-15,Healthcare,Germany,0
TXN000590,CUST1475,296.13,Mobile,2024-03-11,Electronics,India,0
TXN000591,CUST1135,242.7,Online,2023-05-20,Electronics,UAE,0
TXN000592,CUST1532,540.82,Mobile,2024-11-15,Electronics,India,0
TXN000593,CUST1604,47.67,In-Store,2023-09-27,Clothing,USA,0
TXN000594,CUST1401,46.95,In-Store,2024-04-10,Electronics,Germany,0
TXN000595,CUST1524,296.57,Online,2025-01-19,Healthcare,Germany,0
TXN000596,CUST1039,113.29,Online,2024-07-13,Electronics,USA,0
TXN000597,CUST1897,117.67,Online,2024-02-26,Groceries,UAE,0
TXN000598,CUST1082,270.49,ATM,2023-08-03,Clothing,India,0
TXN000599,CUST1883,484.44,In-Store,2025-05-09,Groceries,UK,0
TXN000600,CUST1451,218.59,Online,2024-08-15,Clothing,UK,0
TXN000601,CUST1642,49.31,In-Store,2024-05-05,Clothing,Germany,0
TXN000602,CUST1085,84.33,Mobile,2025-05-09,Clothing,UAE,0
TXN000603,CUST1394,433.55,Mobile,2025-03-13,Healthcare,UAE,0
TXN000604,CUST1108,195.39,Mobile,2024-02-21,Healthcare,UK,0
TXN000605,CUST1128,244.53,ATM,2024-01-01,Clothing,India,0
TXN000606,CUST1466,134.21,Online,2025-05-02,Electronics,India,0
TXN000607,CUST1280,77.5,ATM,2025-02-11,Groceries,UK,0
TXN000608,CUST1091,289.07,Mobile,2023-12-08,Clothing,Germany,0
TXN000609,CUST1134,96.16,ATM,2024-11-08,Clothing,Germany,0
TXN000610,CUST1552,382.2,Online,2023-12-01,Groceries,Germany,0
TXN000611,CUST1150,194.54,ATM,2023-06-14,Clothing,UK,0
TXN000612,CUST1757,412.23,Online,2023-08-05,Electronics,UAE,0
TXN000613,CUST1542,81.08,In-Store,2023-06-12,Travel,UK,0
TXN000614,CUST1033,14.61,In-Store,2023-08-08,Groceries,India,0
TXN000615,CUST1951,28.26,Online,2024-03-18,Travel,UAE,0
TXN000616,CUST1663,57.03,Mobile,2023-12-30,Healthcare,USA,0
TXN000617,CUST1613,179.07,ATM,2025-04-20,Healthcare,UK,0
TXN000618,CUST1085,37.61,Mobile,2023-05-22,Electronics,USA,0
TXN000619,CUST1120,61.3,ATM,2024-07-24,Healthcare,UAE,0
TXN000620,CUST1897,73.34,Online,2025-02-24,Groceries,India,0
TXN000621,CUST1130,82.9,Online,2024-09-04,Electronics,UAE,0
TXN000622,CUST1266,36.48,Mobile,2024-04-02,Travel,UAE,0
TXN000623,CUST1762,8.56,Online,2025-04-23,Travel,USA,0
TXN000624,CUST1827,62.9,Online,2025-01-17,Groceries,Germany,0
TXN000625,CUST1462,12.91,Mobile,2023-10-08,Clothing,UK,0
TXN000626,CUST1596,115.74,Mobile,2023-05-13,Clothing,USA,0
TXN000627,CUST1805,155.48,ATM,2024-07-02,Healthcare,UK,0
TXN000628,CUST1655,473.56,Online,2023-07-27,Travel,India,0
TXN000629,CUST1741,73.98,In-Store,2025-01-16,Groceries,Germany,0
TXN000630,CUST1171,45.68,Online,2024-05-02,Groceries,UAE,0
TXN000631,CUST1731,178.6,Mobile,2024-11-15,Groceries,India,0
TXN000632,CUST1624,215.26,ATM,2024-02-03,Clothing,Germany,0
TXN000633,CUST1120,508.82,ATM,2023-07-16,Electronics,India,0
TXN000634,CUST1977,1.55,ATM,2024-04-02,Healthcare,USA,0
TXN000635,CUST1574,224.47,In-Store,2024-06-20,Healthcare,Germany,1
TXN000636,CUST1086,116.46,Online,2024-02-23,Clothing,USA,0
TXN000637,CUST1204,16.75,Mobile,2024-05-19,Electronics,UAE,0
TXN000638,CUST1019,142.87,Online,2024-02-04,Healthcare,India,0
TXN000639,CUST1129,42.0,Mobile,2024-03-12,Travel,India,0
TXN000640,CUST1349,98.62,ATM,2024-08-01,Healthcare,UK,0
TXN000641,CUST1883,161.01,Mobile,2024-06-14,Healthcare,UK,0
TXN000642,CUST1804,31.02,ATM,2024-12-22,Electronics,Germany,0
TXN000643,CUST1191,110.84,ATM,2024-08-28,Travel,India,0
TXN000644,CUST1201,17.76,Mobile,2024-11-13,Electronics,Germany,0
TXN000645,CUST1483,51.86,ATM,2025-03-26,Travel,UK,0
TXN000646,CUST1339,35.55,Online,2024-06-27,Electronics,Germany,0
TXN000647,CUST1188,9.18,ATM,2023-10-02,Travel,Germany,0
TXN000648,CUST1757,343.67,ATM,2024-11-19,Clothing,UK,0
TXN000649,CUST1994,21.34,Online,2023-07-31,Groceries,UK,0
TXN000650,CUST1091,72.86,Mobile,2024-01-30,Healthcare,Germany,0
TXN000651,CUST1297,49.64,ATM,2024-08-23,Clothing,USA,0
TXN000652,CUST1196,96.37,In-Store,2024-12-28,Healthcare,USA,0
TXN000653,CUST1816,347.86,In-Store,2024-07-09,Travel,UK,0
TXN000654,CUST1085,144.94,Online,2024-06-18,Clothing,UAE,0
TXN000655,CUST1289,78.39,Mobile,2025-02-28,Clothing,UK,0
TXN000656,CUST1110,410.5,ATM,2025-04-11,Electronics,UK,0
TXN000657,CUST1636,24.54,Online,2023-09-26,Travel,UK,0
TXN000658,CUST1987,260.63,Mobile,2024-12-18,Travel,UK,0
TXN000659,CUST1697,18.06,ATM,2025-03-30,Travel,India,0
TXN000660,CUST1407,234.75,In-Store,2024-08-03,Electronics,UK,1
TXN000661,CUST1560,35.22,ATM,2024-08-25,Electronics,Germany,1
TXN000662,CUST1335,64.58,In-Store,2023-06-08,Travel,Germany,0
TXN000663,CUST1533,54.78,Mobile,2023-08-23,Travel,Germany,1
TXN000664,CUST1171,21.29,In-Store,2024-07-31,Groceries,UAE,0
TXN000665,CUST1745,63.2,Online,2023-09-22,Electronics,USA,0
TXN000666,CUST1202,438.85,In-Store,2024-01-04,Electronics,UK,0
TXN000667,CUST1574,317.98,ATM,2023-09-06,Travel,UK,0
TXN000668,CUST1468,291.85,Online,2025-03-28,Healthcare,UAE,0
TXN000669,CUST1957,767.16,ATM,2023-09-27,Electronics,India,0
TXN000670,CUST1656,35.88,Mobile,2024-12-23,Healthcare,UK,0
TXN000671,CUST1215,116.47,Online,2024-08-19,Groceries,UK,0
TXN000672,CUST1993,134.3,Mobile,2025-01-07,Travel,UK,0
TXN000673,CUST1627,237.34,ATM,2023-05-23,Healthcare,UAE,0
TXN000674,CUST1020,149.05,Online,2025-01-03,Healthcare,UAE,0
TXN000675,CUST1620,97.3,Online,2024-09-28,Travel,UAE,0
TXN000676,CUST1076,291.17,In-Store,2025-02-04,Clothing,UK,0
TXN000677,CUST1745,114.79,Mobile,2023-12-04,Healthcare,UK,0
TXN000678,CUST1701,370.92,In-Store,2025-02-28,Travel,UK,0
TXN000679,CUST1060,393.63,ATM,2025-03-17,Travel,UAE,0
TXN000680,CUST1564,40.41,In-Store,2024-04-22,Groceries,USA,0
TXN000681,CUST1819,99.1,ATM,2023-11-30,Clothing,India,0
TXN000682,CUST1640,89.31,ATM,2024-01-10,Electronics,UK,0
TXN000683,CUST1527,82.96,ATM,2025-05-08,Groceries,UK,0
TXN000684,CUST1660,285.84,Mobile,2024-11-21,Groceries,UK,0
TXN000685,CUST1231,203.28,Mobile,2023-07-25,Electronics,UAE,0
TXN000686,CUST1055,645.84,In-Store,2024-11-04,Travel,UK,0
TXN000687,CUST1596,95.36,In-Store,2024-10-10,Electronics,USA,0
TXN000688,CUST1958,52.31,ATM,2024-03-15,Groceries,UK,0
TXN000689,CUST1181,37.03,ATM,2025-01-01,Healthcare,Germany,0
TXN000690,CUST1928,40.92,Online,2024-02-22,Groceries,UAE,0
TXN000691,CUST1895,156.72,Mobile,2024-08-09,Clothing,UK,0
TXN000692,CUST1122,43.18,Online,2025-02-16,Clothing,India,0
TXN000693,CUST1122,112.78,In-Store,2023-12-08,Electronics,Germany,0
TXN000694,CUST1216,340.28,Mobile,2023-10-24,Travel,India,0
TXN000695,CUST1574,694.96,Online,2025-03-13,Groceries,UK,0
TXN000696,CUST1240,119.02,Online,2024-03-26,Travel,UAE,0
TXN000697,CUST1988,167.29,Online,2024-10-31,Electronics,UK,0
TXN000698,CUST1134,47.86,Online,2023-07-02,Clothing,Germany,0
TXN000699,CUST1255,0.4,Online,2024-09-15,Travel,UAE,0
TXN000700,CUST1800,69.42,Mobile,2023-10-18,Clothing,India,0
TXN000701,CUST1190,24.76,In-Store,2023-05-28,Clothing,UAE,0
TXN000702,CUST1340,78.24,Mobile,2024-09-28,Clothing,UAE,0
TXN000703,CUST1904,23.22,Online,2024-11-23,Groceries,Germany,0
TXN000704,CUST1362,103.72,Online,2024-05-08,Electronics,India,0
TXN000705,CUST1075,41.9,ATM,2024-04-03,Electronics,Germany,0
TXN000706,CUST1465,85.11,Mobile,2023-12-08,Groceries,USA,0
TXN000707,CUST1798,43.45,In-Store,2025-01-25,Clothing,India,0
TXN000708,CUST1395,6.96,In-Store,2024-02-18,Travel,UK,0
TXN000709,CUST1614,66.82,ATM,2023-11-08,Groceries,India,0
TXN000710,CUST1604,253.88,ATM,2023-11-15,Healthcare,India,0
TXN000711,CUST1764,71.05,Mobile,2024-12-02,Electronics,India,0
TXN000712,CUST1097,103.33,ATM,2024-03-25,Travel,Germany,0
TXN000713,CUST1043,11.99,ATM,2024-07-08,Groceries,UAE,0
TXN000714,CUST1316,51.43,ATM,2024-03-16,Healthcare,USA,0
TXN000715,CUST1876,87.82,Online,2023-12-03,Healthcare,UAE,0
TXN000716,CUST1084,568.82,ATM,2024-12-03,Clothing,USA,0
TXN000717,CUST1441,33.33,Mobile,2024-12-01,Clothing,India,0
TXN000718,CUST1101,18.78,Mobile,2023-09-23,Clothing,Germany,0
TXN000719,CUST1476,41.19,Mobile,2023-08-18,Travel,UAE,0
TXN000720,CUST1874,26.15,In-Store,2023-12-08,Travel,Germany,0
TXN000721,CUST1529,293.39,In-Store,2023-11-24,Electronics,UAE,0
TXN000722,CUST1305,21.79,In-Store,2024-04-16,Clothing,UAE,1
TXN000723,CUST1028,274.13,Online,2024-12-14,Groceries,USA,0
TXN000724,CUST1370,115.71,ATM,2023-08-29,Travel,India,0
TXN000725,CUST1527,62.22,Mobile,2023-05-20,Groceries,India,0
TXN000726,CUST1621,130.62,In-Store,2025-01-03,Electronics,UK,0
TXN000727,CUST1550,239.33,In-Store,2024-07-06,Electronics,Germany,1
TXN000728,CUST1326,487.95,Mobile,2023-11-16,Groceries,USA,0
TXN000729,CUST1111,71.97,In-Store,2023-11-25,Healthcare,India,0
TXN000730,CUST1010,10.15,Online,2023-07-20,Clothing,Germany,0
TXN000731,CUST1186,114.99,ATM,2023-08-15,Healthcare,UAE,0
TXN000732,CUST1521,3.18,Online,2025-01-31,Electronics,Germany,0
TXN000733,CUST1700,65.3,ATM,2025-04-18,Healthcare,UK,0
TXN000734,CUST1803,87.69,Online,2023-07-24,Clothing,UK,1
TXN000735,CUST1782,260.88,In-Store,2024-03-20,Electronics,India,0
TXN000736,CUST1299,14.02,Mobile,2024-07-25,Groceries,Germany,0
TXN000737,CUST1644,227.95,Mobile,2024-01-29,Clothing,India,0
TXN000738,CUST1744,228.67,ATM,2023-09-19,Groceries,Germany,0
TXN000739,CUST1891,14.13,Mobile,2025-04-18,Electronics,USA,0
TXN000740,CUST1758,332.64,ATM,2024-06-09,Travel,India,0
TXN000741,CUST1354,188.68,In-Store,2024-09-23,Travel,India,0
TXN000742,CUST1110,191.68,Mobile,2023-08-19,Groceries,UK,0
TXN000743,CUST1015,6.78,Mobile,2024-03-19,Electronics,UK,0
